FREQ;Frekvens;INSTRUMENT_TYPE;Instrumenttype;TENOR;Løpetid;UNIT_MEASURE;Måleenhet;DECIMALS;COLLECTION;Innsamlingstidspunkt;TIME_PERIOD;OBS_VALUE;CALC_METHOD;Calculation Method
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-06-23;4,75;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-06-26;4,75;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-06-27;4,75;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-06-28;4,75;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-06-29;4,75;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-06-30;4,75;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-07-03;4,75;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-07-04;4,75;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-07-05;4,75;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-07-06;4,75;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-07-07;4,75;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-07-10;4,75;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-07-11;4,75;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-07-12;4,75;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-07-13;4,75;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-07-14;4,75;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-07-17;4,75;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-07-18;4,75;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-07-19;4,75;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-07-20;4,75;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-07-21;4,75;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-07-24;4,75;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-07-25;4,75;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-07-26;4,75;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-07-27;4,75;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-07-28;4,75;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-07-31;4,75;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-08-01;4,75;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-08-02;4,75;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-08-03;4,75;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-08-04;4,75;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-08-07;4,75;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-08-08;4,75;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-08-09;4,75;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-08-10;4,75;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-08-11;4,75;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-08-14;4,75;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-08-15;4,75;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-08-16;4,75;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-08-17;4,75;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-08-18;5;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-08-21;5;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-08-22;5;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-08-23;5;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-08-24;5;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-08-25;5;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-08-28;5;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-08-29;5;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-08-30;5;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-08-31;5;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-09-01;5;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-09-04;5;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-09-05;5;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-09-06;5;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-09-07;5;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-09-08;5;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-09-11;5;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-09-12;5;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-09-13;5;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-09-14;5;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-09-15;5;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-09-18;5;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-09-19;5;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-09-20;5;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-09-21;5;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-09-22;5,25;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-09-25;5,25;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-09-26;5,25;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-09-27;5,25;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-09-28;5,25;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-09-29;5,25;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-10-02;5,25;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-10-03;5,25;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-10-04;5,25;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-10-05;5,25;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-10-06;5,25;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-10-09;5,25;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-10-10;5,25;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-10-11;5,25;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-10-12;5,25;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-10-13;5,25;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-10-16;5,25;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-10-17;5,25;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-10-18;5,25;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-10-19;5,25;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-10-20;5,25;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-10-23;5,25;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-10-24;5,25;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-10-25;5,25;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-10-26;5,25;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-10-27;5,25;;
B;Virkedag;KPRA;Styringsrenten;OL;Døgnlånsrente;R;Rente;2;E;Slutten av dagen;2023-10-30;5,25;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2021-11-09;0,25;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2021-11-10;0,25;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2021-11-11;0,25;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2021-11-12;0,25;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2021-11-15;0,25;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2021-11-16;0,25;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2021-11-17;0,25;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2021-11-18;0,25;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2021-11-19;0,25;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2021-11-22;0,25;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2021-11-23;0,25;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2021-11-24;0,25;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2021-11-25;0,25;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2021-11-26;0,25;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2021-11-29;0,25;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2021-11-30;0,25;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2021-12-01;0,25;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2021-12-02;0,25;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2021-12-03;0,25;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2021-12-06;0,25;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2021-12-07;0,25;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2021-12-08;0,25;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2021-12-09;0,25;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2021-12-10;0,25;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2021-12-13;0,25;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2021-12-14;0,25;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2021-12-15;0,25;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2021-12-16;0,25;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2021-12-17;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2021-12-20;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2021-12-21;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2021-12-22;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2021-12-23;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2021-12-27;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2021-12-28;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2021-12-29;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2021-12-30;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2021-12-31;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-01-03;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-01-04;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-01-05;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-01-06;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-01-07;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-01-10;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-01-11;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-01-12;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-01-13;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-01-14;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-01-17;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-01-18;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-01-19;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-01-20;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-01-21;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-01-24;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-01-25;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-01-26;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-01-27;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-01-28;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-01-31;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-02-01;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-02-02;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-02-03;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-02-04;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-02-07;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-02-08;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-02-09;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-02-10;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-02-11;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-02-14;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-02-15;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-02-16;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-02-17;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-02-18;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-02-21;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-02-22;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-02-23;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-02-24;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-02-25;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-02-28;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-03-01;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-03-02;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-03-03;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-03-04;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-03-07;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-03-08;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-03-09;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-03-10;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-03-11;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-03-14;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-03-15;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-03-16;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-03-17;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-03-18;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-03-21;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-03-22;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-03-23;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-03-24;0,5;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-03-25;0,75;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-03-28;0,75;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-03-29;0,75;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-03-30;0,75;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-03-31;0,75;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-04-01;0,75;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-04-04;0,75;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-04-05;0,75;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-04-06;0,75;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-04-07;0,75;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-04-08;0,75;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-04-11;0,75;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-04-12;0,75;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-04-13;0,75;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-04-19;0,75;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-04-20;0,75;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-04-21;0,75;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-04-22;0,75;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-04-25;0,75;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-04-26;0,75;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-04-27;0,75;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-04-28;0,75;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-04-29;0,75;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-05-02;0,75;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-05-03;0,75;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-05-04;0,75;;
B;Virkedag;KPRA;Styringsrenten;SD;Foliorenten;R;Rente;2;E;Slutten av dagen;2022-05-05;0,75;;
